date,2021_11_03__10_27_11_lr_1e-06_epoch_50000,2021_11_03__10_27_11_lr_1e-05_epoch_50000,2021_11_03__10_27_11_lr_0.0001_epoch_50000,2021_11_03__10_27_11_lr_0.001_epoch_50000,2021_11_03__10_27_11_lr_0.01_epoch_50000
2016-01-01,0.9908151374144117,1.0260590968246355,1.0342660574341,0.9826506122981015,1.0405908490452742
2016-01-08,0.969591707917001,1.0377627038936412,0.9862589243354279,0.9370392936291695,0.9922901405067851
2016-01-15,0.9604086265391192,1.0532613695085076,0.9583761140623054,0.9105479857200134,0.9642368199831871
2016-01-22,0.9585061869511962,1.0679153066323133,0.9436707968092966,0.895577232910479,0.949441575597454
2016-01-29,0.9677917400199318,1.0724842180836314,0.9591877705076639,0.905262233044531,0.9650534406148673
2016-02-05,0.9785364714603043,1.0881612901373061,0.9681637373774903,0.9108525661005892,0.974084304071094
2016-02-12,0.9715420689759426,1.1221008413677886,0.9314253325211281,0.8831356123733752,0.9343581121652458
2016-02-19,0.9857455911430913,1.1070710280361602,0.964478746353878,0.914457415997414,0.9730395100276212
2016-02-26,0.9958095636691299,1.1141399858225922,0.977051640538533,0.9263759059390273,0.9859012849765822
2016-03-04,1.0038457738075224,1.1367889086739693,1.0006638767803322,0.9132337006080979,1.009727392818542
2016-03-11,1.0067222019198867,1.1477594065564043,1.0105015328674287,0.9094898196112114,1.015539810255794
2016-03-18,1.0195694568324452,1.1668592404503542,1.027012171038967,0.906675367689688,1.0419598895160316
2016-03-25,1.0239637728681845,1.1698267812088379,1.0294650358511257,0.909748209256671,1.048456827188663
2016-04-01,1.0357928901862632,1.1787320508132424,1.0369092658945958,0.920817630726157,1.062615587846763
2016-04-08,1.039254483325064,1.1774036001469084,1.0356436543096053,0.9196937178818247,1.0613186021376242
